0|0|0
304385|1156|56667
89466|1000|56667
1985|1000|56667
304385|1077|56667
114374|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
304385|1306|56667
151736|1000|56667
1985|1000|56667
304385|1056|56667
172493|1000|56667
1985|1000|56667
304385|1193|56667
205704|1000|56667
1985|1380|56667
1985|1077|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1306|56667
1985|1306|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1308|56667
1985|1308|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
235412|1311|56667
1985|1000|56667
1985|1311|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
131326|1077|56667
1985|1000|56667
1985|1077|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
98115|1306|56667
1985|1000|56667
1985|1306|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
85661|1308|56667
1985|1000|56667
1985|1308|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
123023|1311|56667
1985|1000|56667
1985|1311|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
123023|1077|56667
1985|1000|56667
1985|1077|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
85661|1306|56667
1985|1000|56667
1985|1306|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
81509|1308|56667
1985|1308|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
123023|1311|56667
1985|1000|56667
1985|1311|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
123023|1077|56667
1985|1000|56667
1985|1077|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
85661|1306|56667
1985|1000|56667
1985|1306|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
1985|1000|56667
