2821|841|6780040|0|0|0
2995|1671|6645975|18185|97575|170000
2995|1671|6637590|18185|126680|0
2698|821|6515872|7385|1000|0
2994|1670|6394154|12785|114333|0
2164|1320|6272436|12785|114333|0
1600|618|6150718|12785|114333|0
834|1090|6034400|12785|114333|0
85|1553|5915131|12785|114333|0
596|812|5798813|12785|111884|0
1107|71|5677095|12785|114333|0
1221|210|5646072|12785|114333|0
1132|36|5613076|12785|23638|0
1542|837|5491358|12785|25611|0
1204|1556|5704038|12785|114333|0
2027|1192|5563431|18185|119935|170000
2460|403|5441713|18185|133222|0
2809|1232|5319995|12785|114333|0
2534|374|5198277|12785|114333|0
2654|52|5146620|12785|114333|0
2654|52|5138235|12785|44272|0
2821|841|5689404|7385|1000|0
1997|1204|5548797|18185|121446|340000
1158|876|5427079|18185|133222|0
505|622|5991574|12785|114333|0
1132|36|5856229|18185|108120|340000
620|776|5739911|18185|127960|0
109|1517|5618193|12785|114333|0
620|776|5501875|12785|114333|0
1132|36|5380175|12785|114333|0
1221|210|5347179|12785|114315|0
1132|36|5314183|12785|25611|0
505|622|5858838|12785|25611|0
1044|1342|5718231|18185|127960|340000
505|622|5662699|18185|133222|0
1132|36|5527354|18185|133147|170000
620|776|5411036|18185|127960|0
109|1517|5289318|12785|114333|0
620|776|5173000|12785|114333|0
1132|36|5051300|12785|114333|0
1221|210|5018304|12785|114315|0
1132|36|4985308|12785|25611|0
505|622|5529963|12785|25611|0
1044|1342|5389356|18185|127960|340000
1910|1097|5267638|18185|133222|0
2776|853|5145920|12785|114333|0
2821|841|5792781|12785|114333|0
2654|52|5663950|18185|25754|340000
2839|932|5542232|18185|121446|0
2453|118|5420514|12785|114333|0
2654|52|5385488|12785|114333|0
2654|52|5377103|12785|27641|0
2821|841|5928272|7385|1000|0
2097|1376|5787665|18185|121446|340000
1283|990|5665947|18185|133222|0
1142|101|5544229|12785|114333|0
612|828|5427911|12785|114333|0
85|1553|5306659|12785|114333|0
596|812|5190341|12785|113867|0
1107|71|5068623|12785|114333|0
1221|210|5037600|12785|114333|0
1132|36|5004604|12785|23638|0
505|622|5549259|12785|25611|0
1044|1342|5408652|18185|127960|340000
1910|1097|5286934|18185|133222|0
2776|853|5165216|12785|114333|0
2821|841|5812077|12785|114333|0
2654|52|5683246|18185|25754|340000
2839|932|5561528|18185|121446|0
2453|118|5439810|12785|114333|0
2654|52|5404784|12785|114333|0
2654|52|5396399|12785|27641|0
2821|841|5947568|7385|1000|0
2524|1690|5806961|18185|121446|340000
1696|2044|5685243|18185|133222|0
1204|1556|5655706|12785|114333|0
2027|1192|5515099|18185|107152|170000
2460|403|5393381|18185|133222|0
2809|1232|5271663|12785|114333|0
2534|374|5149945|12785|114333|0
2654|52|5098288|12785|114333|0
2654|52|5089903|12785|44272|0
2821|841|5641072|7385|1000|0
1997|1204|5500465|18185|121446|340000
1158|876|5378747|18185|133222|0
505|622|5943242|12785|114333|0
1132|36|5807897|18185|108120|340000
620|776|5691579|18185|127960|0
109|1517|5569861|12785|114333|0
620|776|5453543|12785|114333|0
1132|36|5331843|12785|114333|0
1221|210|5298847|12785|114315|0
1132|36|5265851|12785|25611|0
505|622|5810506|12785|25611|0
1044|1342|5669899|18185|127960|340000
1910|1097|5548181|18185|133222|0
2431|363|5426463|12785|114333|0
2787|1189|5304745|12785|114333|0
2518|330|5183027|12785|114333|0
2654|52|5135670|12785|114333|0
2654|52|5127285|12785|39972|0
2821|841|5678454|7385|1000|0
1997|1204|5537847|18185|121446|340000
1158|876|5416129|18185|133222|0
505|622|5980624|12785|114333|0
1132|36|5845279|18185|108120|340000
620|776|5728961|18185|127960|0
109|1517|5607243|12785|114333|0
620|776|5490925|12785|114333|0
1132|36|5369225|12785|114333|0
1221|210|5336229|12785|114315|0
1132|36|5303233|12785|25611|0
505|622|5847888|12785|25611|0
507|1521|5707281|18185|127960|340000
1328|1887|5585563|18185|133222|0
1204|1556|5598779|12785|114333|0
2027|1192|5458172|18185|64399|170000
2460|403|5336454|18185|133222|0
2809|1232|5214736|12785|114333|0
2534|374|5093018|12785|114333|0
2654|52|5041361|12785|114333|0
2654|52|5032976|12785|44272|0
2821|841|5584145|7385|1000|0
1997|1204|5443538|18185|121446|340000
2820|841|5321820|18185|133222|0
2821|841|5974420|12785|114333|0
2654|52|5845589|18185|20015|340000
2839|932|5723871|18185|121446|0
2453|118|5602153|12785|114333|0
2654|52|5567127|12785|114333|0
2654|52|5558742|12785|27641|0
2068|735|5437024|7385|1000|0
2199|1625|5315306|12785|114333|0
2303|2323|5879165|12785|114333|0
1564|1807|5738558|18185|108756|340000
2277|1258|5616840|18185|133222|0
2545|398|5495122|12785|114333|0
2844|1246|5373404|12785|114333|0
2548|395|5251686|12785|114333|0
2654|52|5198093|12785|114333|0
2654|52|5189708|12785|46208|0
2821|841|5740877|7385|1000|0
1924|756|5600270|18185|121446|340000
1258|150|5478552|18185|133222|0
680|840|5362234|12785|114333|0
103|1531|5240516|12785|114333|0
613|789|5124198|12785|114333|0
1123|47|5002480|12785|114333|0
