1|1|1|1|1
2|2|2|2|2
3|3|3|3|3
4|4|4|4|4
5|5|5|5|5
6|6|6|6|6
7|7|7|7|7
8|8|8|8|8
5|9|9|9|9
6|10|10|10|10
7|11|11|11|11
8|12|12|12|12
9|13|13|13|13
10|14|14|14|14
11|15|15|15|15
12|16|16|16|16
13|17|17|17|17
14|18|18|18|18
15|5|19|19|19
16|6|20|20|20
17|7|21|21|21
18|8|22|22|22
19|9|23|23|23
20|10|24|24|24
21|11|25|25|25
22|12|6|26|26
23|13|7|27|27
24|14|8|28|28
25|15|9|29|29
26|16|10|30|30
27|17|11|31|31
28|18|12|32|32
29|19|13|33|33
30|20|14|6|34
31|21|15|5|35
32|22|16|6|36
33|23|17|6|37
34|24|18|6|38
35|25|19|6|39
36|26|20|6|40
37|27|21|5|41
38|28|22|6|42
39|29|23|6|43
40|30|24|6|44
41|31|25|7|45
42|32|26|8|46
43|33|27|9|47
44|34|28|10|48
45|35|29|11|49
46|36|30|12|50
47|37|31|13|51
48|38|32|14|4
49|39|33|15|4
50|40|34|16|4
51|41|35|17|3
52|42|36|18|4
53|43|37|19|4
54|44|38|20|4
55|45|39|21|3
56|46|40|22|4
57|47|41|23|4
58|48|42|24|4
59|49|43|25|3
60|50|44|26|4
61|51|45|27|5
62|52|46|28|6
63|53|47|29|7
64|54|48|30|8
65|55|49|31|9
66|56|50|32|10
67|57|51|33|11
5|58|52|34|12
5|59|53|35|13
5|60|54|36|14
5|61|55|37|15
5|62|56|38|16
5|63|57|39|17
5|64|58|40|18
5|65|59|41|19
5|66|60|42|20
5|67|61|43|21
5|68|62|44|22
5|69|63|45|23
5|70|64|46|24
6|71|65|47|25
7|72|66|48|26
8|73|67|49|27
9|74|68|50|28
10|75|69|51|29
11|76|70|52|30
12|77|71|53|31
13|78|72|54|4
14|79|73|55|4
15|80|74|56|4
16|81|75|57|3
17|82|76|58|4
18|83|77|59|4
19|84|78|60|4
20|85|79|61|3
21|86|80|62|4
22|87|81|63|4
23|88|82|64|4
24|89|83|65|3
25|90|84|66|4
26|91|85|67|5
27|92|86|68|6
28|93|87|69|7
29|94|88|70|8
30|95|89|71|9
31|96|90|72|10
5|97|91|73|11
5|98|92|74|12
5|99|93|75|13
5|100|94|76|14
5|101|95|77|15
5|102|96|78|16
5|103|97|79|17
5|104|98|80|18
5|105|99|81|19
5|106|100|82|20
5|107|101|83|21
6|108|102|84|22
7|109|103|85|23
8|110|104|86|24
9|111|105|87|25
10|112|6|88|26
11|113|6|89|27
12|114|6|90|28
13|115|6|91|29
14|116|6|92|30
15|117|6|93|31
16|118|6|94|32
17|119|6|95|33
18|120|7|96|34
19|121|8|97|3
20|122|9|98|4
21|123|10|99|4
22|124|11|100|4
23|125|12|101|3
24|126|13|102|4
25|127|14|103|4
26|128|15|104|4
27|129|16|105|3
28|130|17|106|4
29|131|18|107|4
30|132|19|108|4
31|133|20|109|3
32|134|21|110|4
33|135|22|111|5
34|136|23|112|6
35|137|24|113|7
36|138|25|114|8
37|139|26|115|9
38|140|27|116|10
5|141|28|117|11
5|142|29|118|12
6|143|6|119|13
7|144|6|120|14
8|145|6|121|15
9|146|6|122|16
10|147|6|123|17
11|148|6|124|18
12|149|6|125|19
13|150|6|126|20
14|151|6|127|21
15|152|6|128|22
16|153|6|129|23
17|154|6|130|24
18|155|6|131|25
19|156|6|132|26
20|157|6|133|27
21|158|7|134|28
22|159|8|135|29
23|160|9|136|30
24|161|10|137|31
25|162|11|138|32
26|163|12|139|33
27|164|13|140|34
28|165|14|141|35
29|166|15|142|36
30|167|16|143|37
31|5|17|144|38
32|5|18|145|39
33|6|19|146|4
34|7|20|147|4
35|8|21|148|4
36|9|22|149|3
37|10|23|150|4
38|11|24|151|4
39|12|25|152|4
40|13|26|153|3
41|14|27|154|4
42|15|28|155|4
43|16|29|156|4
44|17|30|157|3
45|18|31|158|4
46|19|32|159|5
47|20|33|160|6
48|21|34|161|7
49|22|35|162|8
50|23|36|163|9
51|24|37|164|10
5|25|38|165|11
5|26|39|166|12
5|27|40|167|13
5|28|41|168|14
5|29|42|169|15
5|30|43|170|16
5|31|44|171|17
5|32|45|172|18
5|33|46|173|19
5|34|47|174|20
5|35|48|175|21
6|36|49|176|22
7|37|50|177|23
8|38|51|178|24
9|39|52|179|25
10|40|6|180|26
11|41|6|181|27
12|42|6|182|28
13|43|6|183|29
14|44|6|184|30
15|45|6|185|31
16|46|6|186|32
17|47|6|187|33
18|48|6|188|34
19|49|6|189|35
20|50|6|190|36
21|51|6|191|37
22|52|6|192|38
23|53|6|193|39
24|54|7|194|40
25|55|8|195|41
26|56|9|196|42
27|57|10|197|43
28|58|11|198|44
29|59|12|199|45
30|60|13|200|46
31|61|14|201|47
32|62|15|202|48
33|63|16|203|49
34|64|17|6|50
35|65|18|6|51
36|66|19|6|52
37|67|20|5|53
38|68|21|6|54
39|69|22|6|55
40|70|23|6|56
41|71|24|6|57
42|72|25|6|58
43|73|26|5|59
44|74|27|6|60
45|75|28|7|61
46|76|29|8|62
47|77|30|9|63
48|78|31|10|64
49|79|32|11|65
50|80|33|12|66
51|5|34|13|67
52|5|35|14|68
53|5|36|15|69
54|5|37|16|70
55|5|38|17|71
56|5|39|18|72
57|5|40|19|73
58|5|41|20|74
59|5|42|21|75
60|5|43|22|76
61|6|44|23|77
62|7|45|24|78
63|8|46|25|79
64|9|47|26|80
65|10|48|27|4
66|11|49|28|4
67|12|50|29|3
68|13|51|30|4
69|14|52|31|4
70|15|53|32|4
71|16|54|33|3
72|17|55|34|4
73|18|56|35|4
74|19|57|36|4
75|20|58|37|3
76|21|59|38|4
77|22|60|39|5
78|23|61|40|6
79|24|62|41|7
80|25|63|42|8
81|26|64|43|9
82|27|65|44|10
83|28|66|45|11
5|29|67|46|12
6|30|6|47|13
7|31|6|48|14
8|32|6|49|15
9|33|6|50|16
10|34|6|51|17
11|35|6|52|18
12|36|6|53|19
13|37|6|54|20
14|38|6|55|21
15|39|6|56|22
16|40|6|57|23
17|41|6|58|24
18|42|6|59|25
19|43|6|60|26
20|44|7|61|27
21|45|8|62|28
22|46|9|63|29
23|47|10|64|30
24|48|11|65|31
25|49|12|66|32
26|50|13|67|33
27|51|14|68|34
28|52|15|69|35
29|53|16|70|36
30|54|17|5|37
31|55|18|6|38
32|56|19|6|39
33|57|20|6|40
34|58|21|6|41
35|59|22|6|42
36|60|23|5|43
37|61|24|6|44
38|62|25|6|45
39|63|26|6|46
40|64|27|6|47
41|65|28|7|48
42|66|29|8|49
43|67|30|9|50
44|68|31|10|51
45|69|32|11|52
46|70|33|12|53
47|5|34|13|54
48|5|35|14|55
49|5|36|15|56
50|5|37|16|57
51|5|38|17|58
52|5|39|18|59
53|5|40|19|60
54|5|41|20|61
55|5|42|21|62
56|5|43|22|63
57|6|44|23|64
58|7|45|24|65
59|8|46|25|66
60|9|47|26|67
61|10|48|27|4
62|11|49|28|4
63|12|50|29|4
64|13|51|30|3
65|14|52|31|4
66|15|53|32|4
67|16|54|33|4
68|17|55|34|3
69|18|56|35|4
70|19|57|36|4
71|20|58|37|5
72|21|59|38|6
73|22|60|39|7
74|23|61|40|8
75|5|62|41|9
76|5|63|42|10
77|5|64|43|11
78|5|65|44|12
79|5|66|45|13
80|5|67|46|14
81|5|68|47|15
82|5|69|48|16
83|5|70|49|17
84|5|71|50|18
85|5|72|51|19
86|6|73|52|20
87|7|74|53|21
88|8|75|54|22
89|9|76|55|23
90|10|77|56|24
91|11|78|57|25
92|12|79|6|26
93|13|80|6|27
94|14|81|6|28
95|15|82|6|29
96|16|83|5|30
97|17|84|6|31
98|18|85|6|32
99|19|86|6|33
100|20|87|6|34
101|21|88|6|35
102|22|89|5|36
103|23|90|6|37
104|24|91|7|38
105|25|92|8|39
106|26|93|9|40
107|27|94|10|41
108|28|95|11|42
109|29|96|12|43
110|30|97|13|44
5|31|98|14|45
5|32|99|15|46
5|33|100|16|47
5|34|101|17|48
5|35|102|18|49
5|36|103|19|50
5|37|104|20|51
5|38|105|21|52
5|39|106|22|53
5|40|107|23|54
6|41|108|24|55
7|42|109|25|56
8|43|110|26|57
9|44|111|27|58
10|45|6|28|59
11|46|6|29|60
12|47|6|30|61
13|48|6|31|62
14|49|6|32|63
15|50|6|33|64
16|51|6|34|65
17|52|6|35|66
18|53|6|36|67
19|54|6|37|68
20|55|7|38|69
21|56|8|39|70
22|57|9|40|71
23|58|10|41|72
5|59|11|42|73
5|60|12|43|74
5|61|13|44|75
5|62|14|45|76
5|63|15|46|77
5|64|16|47|78
5|65|17|48|79
5|66|18|49|80
5|67|19|50|81
5|68|20|51|82
5|69|21|52|83
6|70|22|53|84
7|71|23|54|85
8|72|24|55|86
9|73|25|56|87
10|74|26|57|88
11|75|27|58|89
12|76|28|59|90
13|77|29|6|91
14|78|30|6|92
15|79|31|6|93
16|80|32|6|94
17|81|33|6|95
18|82|34|5|96
19|83|35|6|97
20|84|36|6|98
21|85|37|6|99
22|86|38|6|100
23|87|39|6|101
24|88|40|5|102
25|89|41|6|103
26|90|42|7|104
27|91|43|8|105
28|92|44|9|106
29|93|45|10|107
30|94|46|11|108
31|95|47|12|109
32|96|48|13|3
33|97|49|14|4
34|98|50|15|4
35|99|51|16|4
36|100|52|17|3
37|101|53|18|4
38|102|54|19|4
39|103|55|20|4
40|104|56|21|3
41|105|57|22|4
42|106|58|23|4
43|107|59|24|5
44|108|60|25|6
45|109|61|26|7
46|110|62|27|8
47|5|63|28|9
48|5|64|29|10
49|5|65|30|11
50|5|66|31|12
51|5|67|32|13
52|5|68|33|14
53|5|69|34|15
54|5|70|35|16
55|5|71|36|17
56|5|72|37|18
57|6|73|38|19
58|7|74|39|20
59|8|75|40|21
60|9|76|41|22
61|10|77|42|4
62|11|78|43|4
63|12|79|44|4
64|13|80|45|3
65|14|81|46|4
66|15|82|47|4
67|16|83|48|4
68|17|84|49|3
69|18|85|50|4
70|19|86|51|4
71|20|87|52|4
72|21|88|53|3
73|22|89|54|4
74|23|90|55|5
75|24|91|56|6
76|25|92|57|7
77|26|93|58|8
78|27|94|59|9
79|28|95|60|10
80|29|96|6|11
81|30|97|6|12
82|31|98|6|13
83|32|99|6|14
84|33|100|5|15
85|34|101|6|16
86|35|102|6|17
87|36|103|6|18
88|37|104|6|19
89|38|105|6|20
90|39|106|5|21
91|40|107|6|22
92|41|108|6|23
93|42|109|6|24
94|43|110|6|25
95|44|111|6|26
96|45|112|5|27
97|46|113|6|28
98|47|114|7|29
99|48|115|8|30
100|49|116|9|31
101|50|117|10|32
102|51|118|11|33
103|52|119|12|34
104|53|120|13|35
105|54|121|14|36
106|55|122|15|37
107|56|6|16|38
108|57|6|17|39
109|58|6|18|40
110|59|6|19|41
111|60|6|20|42
112|61|6|21|43
113|62|6|22|44
114|63|6|23|45
115|64|6|24|46
116|65|6|25|47
117|66|6|26|48
118|67|6|27|49
119|68|6|28|50
120|69|6|29|51
121|70|6|30|52
122|71|7|31|53
123|72|8|32|54
124|73|9|33|55
125|74|10|34|56
126|75|11|35|57
127|76|12|36|58
128|77|13|37|59
129|78|14|38|60
130|79|15|39|61
131|80|16|40|62
132|81|17|5|63
133|82|18|6|64
134|83|19|6|65
135|84|20|6|66
136|85|21|6|67
137|86|22|6|68
138|87|23|5|69
139|88|24|6|70
140|89|25|6|71
141|90|26|6|72
142|91|27|6|73
143|92|28|6|74
144|93|29|5|75
145|94|30|6|76
146|95|31|6|77
147|96|32|7|78
148|97|33|8|79
149|98|34|9|80
150|99|35|10|81
151|100|36|11|82
152|101|37|12|83
153|102|38|13|84
5|103|39|14|85
5|104|40|15|86
5|105|41|16|87
5|106|42|17|88
5|107|43|18|89
5|108|44|19|90
5|109|45|20|91
5|110|46|21|92
5|111|47|22|93
5|112|48|23|94
5|113|49|24|95
6|114|50|25|96
7|115|51|26|97
8|116|52|27|98
9|117|53|28|99
10|118|54|29|100
11|119|55|30|101
12|120|56|31|102
13|121|57|6|103
14|122|58|6|104
15|123|59|5|105
16|124|60|6|106
17|125|61|6|107
18|126|62|6|108
19|127|63|6|109
20|128|64|6|110
21|129|65|5|111
22|130|66|6|112
23|131|67|6|113
24|132|68|6|114
25|133|69|6|115
26|134|70|7|116
27|135|71|8|117
28|136|72|9|118
29|137|73|10|119
30|138|74|11|120
31|139|75|12|121
32|5|76|13|122
33|5|77|14|123
34|5|78|15|124
35|5|79|16|125
36|5|80|17|126
37|5|81|18|127
